time,max_daily_temperature,min_daily_temperature,precipitation,Potential_evapotranspiration,global_radiation,wind_speed,mean_daily_temperature
25/10/1999,14.8,10.5,0,1.3,0.9,5,12.65
26/10/1999,16.9,11.2,0,1.2,1.22,4.4,14.05
27/10/1999,15.8,10.3,0,0.8,1.86,3.6,13.05
28/10/1999,15.4,7.5,0,0.6,1.14,1.4,11.45
29/10/1999,17,7.2,0,0.7,2.16,2.2,12.1
30/10/1999,21.7,7.4,3.2,1.7,1.75,5.6,14.55
31/10/1999,16.2,9.3,0,1.3,1.83,4.4,12.75
01/11/1999,18.2,7.3,4.5,1.5,1.31,5.7,12.75
02/11/1999,14.3,8.2,1.2,0.9,0.72,3.1,11.25
03/11/1999,14.6,5,0,0.7,1.93,2,9.8
04/11/1999,14,5.2,0,0.6,1.91,1.8,9.6
05/11/1999,11.8,3.3,1,1.4,1.35,6.9,7.55
06/11/1999,10.2,4.5,0.9,1.5,0.8,6.5,7.35
07/11/1999,10.8,8,0.5,0.9,0.42,3.7,9.4
08/11/1999,11.7,5.3,3.6,0.5,0.22,2.4,8.5
09/11/1999,11.7,7.2,0.9,0.7,0.49,2.8,9.45
10/11/1999,11.6,7.4,0,1,1.58,4.4,9.5
11/11/1999,9.3,6,0,0.7,0.98,2.8,7.65
12/11/1999,8.3,0.1,0.1,0.3,1.61,1.7,4.2
13/11/1999,9.7,0,1.1,0.3,0.9,1.1,4.85
14/11/1999,10.3,-0.3,0.2,0.6,0.52,2.2,5
15/11/1999,6.7,-0.5,0,0.2,1.72,1.1,3.1
16/11/1999,4,-4.9,14.6,0.4,0.97,3.3,-0.45
17/11/1999,5.7,-4.6,14,0.5,0.51,4.2,0.55
18/11/1999,5,1.3,7.8,0.4,0.82,3.5,3.15
19/11/1999,3.8,0.6,0.5,0.5,0.71,3.2,2.2
20/11/1999,3.6,1.8,0,0.5,0.79,2.7,2.7
21/11/1999,2.5,-2.2,0,0.3,0.82,2.1,0.15
22/11/1999,6.5,-1,2.6,0.5,0.23,4.4,2.75
23/11/1999,9,1.5,0,0.3,0.91,3.3,5.25
24/11/1999,9.6,5.4,0,0.6,0.21,4.6,7.5
25/11/1999,10.4,7.4,2.1,0.6,0.29,5.3,8.9
26/11/1999,10.2,6.8,0.6,1.2,1.05,6.4,8.5
27/11/1999,11.3,5.8,0,0.7,0.41,4.6,8.55
28/11/1999,12,6.9,0,1.5,0.58,5.4,9.45
29/11/1999,11,7.8,0.1,0.7,0.85,3.4,9.4
30/11/1999,10.9,7.7,0.1,1,0.72,6.4,9.3
01/12/1999,12.1,8.1,1.2,1.4,0.31,6.1,10.1
02/12/1999,9.6,6.4,0.1,1.3,0.94,6.8,8
03/12/1999,10.5,5.4,7.9,1.9,0.2,8.7,7.95
04/12/1999,7.8,2.8,3.1,0.9,0.6,5.2,5.3
05/12/1999,6.5,2.5,0.5,0.5,0.71,4.6,4.5
06/12/1999,9.5,2.1,2.5,0.6,0.22,8.3,5.8
07/12/1999,10,5.3,3,0.9,0.14,6.5,7.65
08/12/1999,11.3,5.6,2.9,1.1,0.52,7.8,8.45
09/12/1999,9.8,6,0.2,1.3,0.66,7.3,7.9
10/12/1999,8.6,5.8,1.6,0.7,0.39,5,7.2
11/12/1999,11.9,4.7,24.1,0.8,0.13,7.3,8.3
12/12/1999,8.9,6.8,25.9,0.7,0.19,5.7,7.85
13/12/1999,7.9,4.5,6.1,0.8,0.84,6.7,6.2
14/12/1999,5.2,2.8,3,0.4,0.5,3.6,4
15/12/1999,3.1,-0.2,0.2,0.3,0.78,2.6,1.45
16/12/1999,4.7,-2.3,1.4,0.4,0.49,4.5,1.2
17/12/1999,7.6,-1.1,6.7,0.5,0.1,5.8,3.25
18/12/1999,6.6,3.4,0.3,0.4,0.55,1.6,5
19/12/1999,3.4,-0.4,3.6,0.3,0.61,3.3,1.5
20/12/1999,3.2,-1.4,0,0.2,0.66,2.9,0.9
21/12/1999,1.4,-1.3,0,0.3,0.44,3.3,0.05
22/12/1999,7.5,-3.3,4.2,0.8,0.67,5.1,2.1
23/12/1999,8,-2.3,0.2,0.6,0.58,6.6,2.85
24/12/1999,10.5,5.1,19.9,1.2,0.08,10.6,7.8
25/12/1999,9.1,6.9,15,1.2,0.57,7.9,8
26/12/1999,8.4,3.1,26.3,0.6,0.72,5.9,5.75
27/12/1999,6.6,1.5,0,0.2,0.77,2.8,4.05
28/12/1999,4.4,1.6,0.2,0.4,0.32,3.3,3
29/12/1999,6.2,1.7,0.3,0.4,0.67,3.6,3.95
30/12/1999,5.3,1,4.5,0.4,0.34,4.3,3.15
31/12/1999,6.7,1.3,0.9,0.3,0.32,2.2,4
01/01/2000,8.9,3.4,0,0.4,0.19,2.4,6.15
02/01/2000,9.6,5.9,0.2,0.5,0.32,4.2,7.75
03/01/2000,9.9,6.7,4.2,0.8,0.31,6.1,8.3
04/01/2000,10.1,7.4,9.9,1,0.13,5.3,8.75
05/01/2000,9.3,2,0,0.5,0.96,4.5,5.65
06/01/2000,10.3,2.4,2.1,0.6,0.61,4.7,6.35
07/01/2000,7.3,6.1,0,0.9,0.4,6.2,6.7
08/01/2000,8.2,5.5,1.4,0.5,0.28,2.8,6.85
09/01/2000,7.4,1.1,0,0,1.06,0.9,4.25
10/01/2000,5.8,-2.7,0,0.1,0.83,1,1.55
11/01/2000,5.7,-3,0,0.5,1.19,4.1,1.35
12/01/2000,3,-1.1,0,0.6,1.13,4.5,0.95
13/01/2000,3.9,-1,0.7,0.5,0.64,4.1,1.45
14/01/2000,4.7,1.5,0.1,0.3,0.37,1.2,3.1
15/01/2000,4.8,1.9,0.4,0.5,0.42,2.2,3.35
16/01/2000,7.6,2,0.4,0.4,0.59,3,4.8
17/01/2000,9.5,3.5,0.5,0.5,0.78,4.7,6.5
18/01/2000,8.9,4.7,0,1.1,0.27,4.3,6.8
19/01/2000,6.2,4.8,0,0.6,0.43,2.5,5.5
20/01/2000,6.4,2.6,1.2,0.7,0.37,4.8,4.5
21/01/2000,7.4,3.4,2.7,0.6,0.52,4.5,5.4
22/01/2000,6.9,3.9,4.8,0.7,0.7,4.2,5.4
23/01/2000,5.4,4,0,0.6,0.65,2.6,4.7
24/01/2000,2,-5.4,0,0.1,1.74,0.8,-1.7
25/01/2000,4.2,-5.6,0,0.5,1.25,2.5,-0.7
26/01/2000,2.9,-0.4,0,0.9,0.54,3.4,1.25
27/01/2000,4.8,-1.1,0,0.9,1.65,4.6,1.85
28/01/2000,8.3,-1.3,7,1,0.34,8.1,3.5
29/01/2000,10.8,-0.3,4.3,1,0.24,9,5.25
30/01/2000,11.4,7.8,1.4,1.2,0.36,8.4,9.6
31/01/2000,12.4,9.4,0,1.3,0.68,6.5,10.9
01/02/2000,10.6,9.2,3.6,1.1,0.61,5.3,9.9
02/02/2000,9.8,6.8,0.8,0.9,1.1,4.8,8.3
03/02/2000,8.8,4.4,0.1,0.8,0.96,4.2,6.6
04/02/2000,10.4,4.1,2.9,1,1.07,5.9,7.25
05/02/2000,13.4,5.7,0,1.5,1.78,4,9.55
06/02/2000,9.7,5.5,6.3,0.9,0.66,5.9,7.6
07/02/2000,10.5,6.2,4.9,1.3,1.04,7.8,8.35
08/02/2000,13.4,6.4,11.7,1.7,0.47,8.5,9.9
09/02/2000,8.6,5.5,0,1.5,1.18,6.5,7.05
10/02/2000,8.6,6.2,9.7,1.1,0.6,5.4,7.4
11/02/2000,7.4,1.1,0,0.9,2.26,3.9,4.25
12/02/2000,7.6,1,4.9,0.9,1.04,6.2,4.3
13/02/2000,9,3.8,0,0.8,2.15,3.4,6.4
14/02/2000,9.6,0.8,4.6,0.8,2.01,5.1,5.2
15/02/2000,9,0,4.1,1,0.99,5.3,4.5
16/02/2000,6.6,3.9,2.9,1.2,1.56,5.7,5.25
17/02/2000,7,1.3,3.2,1.1,1.85,5.1,4.15
18/02/2000,9.4,0.7,7.5,0.9,0.89,5.5,5.05
19/02/2000,7.9,3.6,0.8,1,1.63,4.2,5.75
20/02/2000,7.8,0.8,0.1,0.6,2.15,1.2,4.3
21/02/2000,7.4,-3,0.6,0.7,1.55,2.7,2.2
22/02/2000,7.8,-1.6,0,0.5,1.69,0.9,3.1
23/02/2000,12.1,0.4,1.5,1,1.99,4.6,6.25
24/02/2000,11.6,4,13.7,1,0.92,4.2,7.8
25/02/2000,9.3,5.1,0.1,1.1,2.53,2.9,7.2
26/02/2000,10.3,-1,0,1.1,2.95,2.3,4.65
27/02/2000,14.9,-0.9,0,2.1,2.8,6.4,7
28/02/2000,11.4,1.4,8.1,1.1,0.51,5.7,6.4
29/02/2000,9.2,5.2,10.1,1.2,1.17,7.4,7.2
01/03/2000,7.8,4.4,3.4,1.3,1.52,4.9,6.1
02/03/2000,9.4,1.3,7.8,1.2,1.37,8.8,5.35
03/03/2000,8.8,2,13.3,1,1.06,5.2,5.4
04/03/2000,5.2,1.2,1.8,1.5,2.79,5.2,3.2
05/03/2000,8,-0.2,0,1.4,2.26,4.5,3.9
06/03/2000,10.9,0.9,0,2,2.72,6.3,5.9
07/03/2000,14,4.3,3.3,1.5,1.92,7.2,9.15
08/03/2000,13.4,8.2,4.9,1.2,0.55,8.1,10.8
09/03/2000,13.9,10.6,0,1.5,0.72,5.1,12.25
10/03/2000,12,7.5,0.2,1.1,0.89,4.8,9.75
11/03/2000,11.1,7.4,0,1.3,1.46,3.6,9.25
12/03/2000,12.4,1.1,0,1.2,2.38,1.7,6.75
13/03/2000,11.1,2.2,0.1,1,1.26,4.1,6.65
14/03/2000,12.1,5.6,2.5,1.6,0.96,5.1,8.85
15/03/2000,10.2,4.8,0,1.9,2.77,5.2,7.5
16/03/2000,10.9,5.2,0.1,1,1.65,4,8.05
17/03/2000,10.3,5.4,0.2,1,1.2,3.2,7.85
18/03/2000,8.9,6.5,2.8,1.2,1.62,3.8,7.7
19/03/2000,8.6,5.2,0,1,1.91,1.6,6.9
20/03/2000,11,0.5,0,1.2,3.23,1.4,5.75
21/03/2000,13.7,1,0,1.5,3.83,1.9,7.35
22/03/2000,16.8,1,0,1.8,4.13,1.4,8.9
23/03/2000,16.9,1.6,1,2,3.66,2.4,9.25
24/03/2000,12.9,2.8,2.9,1,0.99,2.8,7.85
25/03/2000,13.4,8.5,1.1,1.8,2.31,4,10.95
26/03/2000,10.6,4.4,2.2,1.3,2.73,2.2,7.5
27/03/2000,8.7,4.6,1.1,1.3,2.09,3.5,6.65
28/03/2000,6.2,3.4,2,0.9,1.15,3.5,4.8
29/03/2000,7.7,3.4,0.3,0.9,0.66,4.2,5.55
30/03/2000,7.6,4.9,0.1,0.8,0.69,1.9,6.25
31/03/2000,9.5,5.8,0.6,1.1,1.86,1.6,7.65
01/04/2000,11.4,5.7,0.2,1.5,2.48,2.8,8.55
02/04/2000,15.2,4.5,0,2.2,3.83,3.1,9.85
03/04/2000,18,5.2,0.6,2.1,2.75,3.7,11.6
04/04/2000,15.8,6.1,0.7,2.6,5.05,5.4,10.95
05/04/2000,8.4,3.4,0,2,2.64,4.2,5.9
06/04/2000,11.3,0,0,2.3,5.38,3.2,5.65
07/04/2000,13.8,0.2,0,2.3,5.46,1.6,7
08/04/2000,14.9,0.1,0,2.4,4.41,1.9,7.5
09/04/2000,16.3,1.7,0,3.1,4.69,4.7,9
10/04/2000,12.3,3.2,0,2.7,5.91,2.5,7.75
11/04/2000,12.5,-0.3,2.4,2.6,4.61,4.6,6.1
12/04/2000,8.9,0.4,7.3,1.5,2.56,5.9,4.65
13/04/2000,8.7,3.9,2.8,1.4,1.9,5.7,6.3
14/04/2000,12.7,4.2,0.8,2,3.64,3.1,8.45
15/04/2000,13.4,5.8,0,2.2,1.89,7,9.6
16/04/2000,14.8,5.4,2.5,2.7,5.31,3.2,10.1
17/04/2000,14.9,7.1,0,2.9,4.37,5.6,11
18/04/2000,15.6,7.5,0,2.5,4.2,3.3,11.55
19/04/2000,16.8,4.8,0,2.4,3.97,2.9,10.8
20/04/2000,18.1,6.2,1.4,2.2,3.06,2.9,12.15
21/04/2000,18.6,9.4,0.4,3.4,5.51,3.5,14
22/04/2000,17.9,9.9,15.3,1.3,1.82,1.9,13.9
23/04/2000,12.8,10.6,2.6,0.9,1.03,2.1,11.7
24/04/2000,17.3,8.1,0,2.8,4.93,2.5,12.7
25/04/2000,21.4,7,0.1,3.4,5.22,3.5,14.2
26/04/2000,21.9,9.5,0.8,2.8,3.93,2.8,15.7
27/04/2000,18.2,10.3,0,1.9,2.84,2,14.25
28/04/2000,22.4,11.5,0.2,3.1,4.64,3.5,16.95
29/04/2000,14.6,11.5,0.5,1.3,1.54,1.4,13.05
30/04/2000,18.4,10.3,0,2.1,3.4,1.8,14.35
01/05/2000,18.1,11.6,0,1.9,2.6,2.9,14.85
02/05/2000,12.5,10.5,0.6,1,1.21,3,11.5
03/05/2000,14.1,9.7,0,1.1,1.22,2.2,11.9
04/05/2000,19.2,10.3,0,2.2,3.53,2.2,14.75
05/05/2000,26.1,9.8,0,4.5,6.34,2.9,17.95
06/05/2000,27.2,11.7,0.3,3.6,4.84,1.7,19.45
07/05/2000,23.8,12.1,0,3.3,5.21,1.6,17.95
08/05/2000,26.1,11.2,0.6,3.5,5.35,1.4,18.65
09/05/2000,27.6,13.5,0.1,4.3,6.26,1.5,20.55
10/05/2000,27.7,15.4,6.7,3.5,4.24,2.5,21.55
11/05/2000,21.9,15.6,0.8,2.1,1.76,2.2,18.75
12/05/2000,23.3,14.3,0,3.1,4.68,1.7,18.8
13/05/2000,24.2,14.6,0,3.2,4.78,1.2,19.4
14/05/2000,27.5,13.5,0,4.5,6.62,1.3,20.5
15/05/2000,28.7,12.5,0,5,7.08,1.9,20.6
16/05/2000,29.7,15.5,15.8,4.6,5.69,3.7,22.6
17/05/2000,17.8,12.9,0.5,4.4,5.69,6.6,15.35
18/05/2000,16.6,10.1,2.5,3,4.53,4.9,13.35
19/05/2000,14.3,9.4,4.4,1.9,2.74,4.2,11.85
20/05/2000,16.8,8,3.2,3.6,6.65,2.6,12.4
21/05/2000,12.1,9.4,15.7,1.2,1.73,4.3,10.75
22/05/2000,16,9.6,4,1.6,1.9,2.1,12.8
23/05/2000,20.1,9.2,4,3,4.21,4.4,14.65
24/05/2000,20,12,13.1,2.7,4.16,3.9,16
25/05/2000,16.6,13.5,1.2,3.4,4.01,6,15.05
26/05/2000,19.4,9.1,1.7,3.9,5.43,5.1,14.25
27/05/2000,15.8,10.5,10.7,3.4,5.18,5.3,13.15
28/05/2000,13.4,9.5,5.3,2.4,2.85,8.5,11.45
29/05/2000,16.2,8.3,1.5,3.4,5.79,3.9,12.25
30/05/2000,13.8,7.8,0.2,1.8,2.66,1.7,10.8
31/05/2000,19.5,7.7,0,3.9,6.74,1.5,13.6
01/06/2000,20.5,10.9,0.1,3,4.24,4,15.7
02/06/2000,24.4,11.3,0,4.2,6.69,1.9,17.85
03/06/2000,28.2,11.9,15.9,3.7,5.39,2.8,20.05
04/06/2000,21.8,15.3,0.1,4,6.02,3.1,18.55
05/06/2000,13.5,9.9,17.9,1,0.95,2.7,11.7
06/06/2000,18.7,11.7,0.4,3.1,4.23,4.4,15.2
07/06/2000,18,11.1,0,3.8,6.58,3,14.55
08/06/2000,23.6,7.4,0,5,8.09,3.6,15.5
09/06/2000,29.7,11.5,0,5.8,7.74,3.9,20.6
10/06/2000,21.6,15.3,0,3.7,5.01,3.3,18.45
11/06/2000,21,10.3,0,3.7,5.42,3.6,15.65
12/06/2000,22,10.9,0,4.3,7.16,3.9,16.45
13/06/2000,25.1,13,0,4.8,7.37,3.6,19.05
14/06/2000,21.9,14.9,0.1,3.5,4.37,5.5,18.4
15/06/2000,20.8,15.2,0.1,3.6,4.76,3,18
16/06/2000,20.3,11.5,0,4.4,7.19,2.1,15.9
17/06/2000,23.6,8.4,0,5,8.33,1.7,16
18/06/2000,30.1,11.4,0,6.1,8.08,2.6,20.75
19/06/2000,33.3,15.6,0,6.5,8.1,2.5,24.45
20/06/2000,33.4,18.3,0,6.7,7.84,2.7,25.85
21/06/2000,25.9,20.4,1.3,3.9,4.29,3.1,23.15
22/06/2000,20.3,15.2,1,4,4.24,5.4,17.75
23/06/2000,19.3,13.9,6.8,2.8,2.87,4.9,16.6
24/06/2000,15.2,11.3,5.2,1.9,2.44,4.3,13.25
25/06/2000,16.8,11.5,2,3,4.08,3.6,14.15
26/06/2000,17.4,9.3,0,3.3,5.38,2.5,13.35
27/06/2000,18.8,6.7,0,3.5,6.01,2.1,12.75
28/06/2000,18.9,7.6,0,3.8,6.46,2,13.25
29/06/2000,14.9,7.9,1,1.6,2.03,1.8,11.4
30/06/2000,20.6,12.1,0,3,4.44,1.9,16.35
01/07/2000,22.1,12.7,10.5,2.4,3.52,1.5,17.4
02/07/2000,25.2,14.2,4.5,3.5,5.22,1.2,19.7
03/07/2000,23.3,14.6,11,3.3,5.19,1.1,18.95
04/07/2000,23,12.8,18.1,2.7,4.09,3.1,17.9
05/07/2000,19.9,14.1,3,2.6,3.93,3.5,17
06/07/2000,20.2,14.5,0.1,2.4,3.23,2.1,17.35
07/07/2000,15.6,13.7,2.6,1.6,1.42,2.7,14.65
08/07/2000,17.7,7.5,0.6,2.1,2.68,4.1,12.6
09/07/2000,16.9,11.5,5.3,1.6,1.69,5.8,14.2
10/07/2000,19.1,13,13.7,3.2,4.44,6,16.05
11/07/2000,14.2,12.7,14.1,1.7,1.67,4.3,13.45
12/07/2000,18,8.8,6.5,2.5,3.25,3.4,13.4
13/07/2000,17.4,11.3,4.4,1.5,1.8,3.5,14.35
14/07/2000,17.1,13.3,9.9,2.7,4.22,4.6,15.2
15/07/2000,16.9,11,15.8,2.5,4.04,4.1,13.95
16/07/2000,18.1,11.2,0.8,2.4,3.82,2.9,14.65
17/07/2000,16,12.1,0,1.6,1.97,2.5,14.05
18/07/2000,19.3,8.5,0.2,3.8,6.73,3.8,13.9
19/07/2000,21.9,11.7,0,3.8,5.92,2.4,16.8
20/07/2000,22.7,14.1,0,4.5,6.98,2.8,18.4
21/07/2000,17.6,13.1,0,1.8,1.89,2.4,15.35
22/07/2000,18.3,11.8,0,1.8,2.53,1.9,15.05
23/07/2000,22.5,13.2,0,3.4,5.22,3.1,17.85
24/07/2000,22.2,14.7,26.8,2.2,2.77,3.7,18.45
25/07/2000,16.5,14.7,0.1,1.2,0.85,3.1,15.6
26/07/2000,18.5,14.1,0,1.5,1.9,1.2,16.3
27/07/2000,20.5,10.9,18.9,1.6,2.29,2.3,15.7
28/07/2000,20.6,13.1,15.5,2.3,3.54,2.1,16.85
29/07/2000,20.8,13.6,10.2,1.8,2.27,2.1,17.2
30/07/2000,22.4,13.1,1.1,2.5,3.93,1.7,17.75
31/07/2000,25.8,14.1,0,4,6.17,1.9,19.95
01/08/2000,28.9,14.4,5.5,5,6.64,3.8,21.65
02/08/2000,23.1,14.6,0,4,4.95,4.4,18.85
03/08/2000,23.1,14,3,3.4,4.71,3.3,18.55
04/08/2000,21.3,12.9,0.1,2.5,3.75,1.7,17.1
05/08/2000,23.1,13,0,3.2,4.87,1.7,18.05
06/08/2000,23.7,12.7,0,3.2,4.7,2.9,18.2
07/08/2000,23.8,15,0,2.7,3.73,1.8,19.4
08/08/2000,24.3,16.2,0,3.5,5.16,2.1,20.25
09/08/2000,25,12.7,0,3.7,5.39,2.6,18.85
10/08/2000,21.4,15.2,0,2.1,1.94,3,18.3
11/08/2000,25.4,15.7,0,3.5,5.02,1.7,20.55
12/08/2000,26.6,13.5,0,3.9,6.06,1.5,20.05
13/08/2000,30.5,15.2,0,4.3,5.3,2.4,22.85
14/08/2000,27.6,17.1,0.2,3.7,4.29,3.6,22.35
15/08/2000,23,18.3,0,3.4,3.66,3.4,20.65
16/08/2000,23.8,15.3,1.6,3.5,4.57,3.8,19.55
17/08/2000,23.2,16.1,0,3.9,4.69,4,19.65
18/08/2000,23.4,11.9,3,2.8,4.15,1.8,17.65
19/08/2000,23.9,13.9,20.8,2.6,3.85,2.8,18.9
20/08/2000,23.6,16.4,4.3,2.8,4.2,1.8,20
21/08/2000,21.1,13.5,3.5,2.7,4.31,2,17.3
22/08/2000,22.4,11.5,0,3.2,5.41,1.5,16.95
23/08/2000,22.9,11.5,0,3.6,5.82,2.7,17.2
24/08/2000,25.9,10.8,0,3.4,5.58,1.2,18.35
25/08/2000,24.3,9.8,0,3.5,6.04,3.2,17.05
26/08/2000,28,11.9,0.9,3.7,5.06,3.2,19.95
27/08/2000,23.4,15.2,3.2,2.4,3.08,3.1,19.3
28/08/2000,21.1,12.3,0,3,4.3,3.3,16.7
29/08/2000,22.1,11.7,0,2.7,4.19,2.2,16.9
30/08/2000,21.4,11,0,2.8,4.83,1.8,16.2
31/08/2000,21.9,10.1,0,2.9,5.15,1.8,16
01/09/2000,21.1,11.5,13.8,2.3,2.75,4.4,16.3
02/09/2000,18,13.2,16.9,1.6,2.14,3.9,15.6
03/09/2000,17.9,13.2,0.7,2.4,2.9,3.5,15.55
04/09/2000,17,12.7,0,1.5,1.68,2.1,14.85
05/09/2000,19.9,9,1,2.4,3.37,3.6,14.45
06/09/2000,17.6,9.8,3.7,1.5,1.31,4.6,13.7
07/09/2000,17.9,11.3,0,2.3,2.67,3.9,14.6
08/09/2000,21.2,11.4,0.1,1.6,1.56,3.6,16.3
09/09/2000,22.8,16.4,0,1.6,2.06,1.7,19.6
10/09/2000,26.5,13.2,0,2.7,4.56,1.3,19.85
11/09/2000,26.4,14,0,2.9,4.69,2.5,20.2
12/09/2000,23.1,14.7,0,1.7,1.85,3.2,18.9
13/09/2000,20.4,13.5,0,1.4,1.81,2,16.95
14/09/2000,22,14.2,0,2,3.25,1.5,18.1
15/09/2000,23.5,11.7,12,2.1,2.95,3.4,17.6
16/09/2000,16.7,13.3,42.5,0.8,0.54,4.5,15
17/09/2000,18.5,13.5,0.3,1.2,1.52,2.2,16
18/09/2000,20.6,12.3,0,2.2,3.06,3.5,16.45
19/09/2000,22.9,12.3,0,3,4.4,4.3,17.6
20/09/2000,17.5,13.1,0,1.3,1.64,1.7,15.3
21/09/2000,21.3,10.2,0,2.3,4.11,2,15.75
22/09/2000,22.9,10.6,0,1.9,3.28,2.2,16.75
23/09/2000,22.8,14.1,0,2.5,4.01,3.3,18.45
24/09/2000,22.7,9.4,0.7,2.2,3.8,2.9,16.05
25/09/2000,20.7,9.7,1.6,1.9,3.5,2.1,15.2
26/09/2000,24.6,12.4,17.1,2.4,3.66,3.1,18.5
27/09/2000,20.6,13.7,1.3,2.5,3.41,4,17.15
28/09/2000,18.5,13.9,3,1.5,1.43,4.6,16.2
29/09/2000,19.7,14.8,0.2,1.2,1.53,1.8,17.25
30/09/2000,16.7,14,2.4,0.9,1.13,1.4,15.35
01/10/2000,17.3,13.2,3.8,1.1,1.5,2.2,15.25
02/10/2000,17.9,10,3.6,1.4,2.06,3.8,13.95
03/10/2000,17.7,10.6,0,1.9,3.25,3.1,14.15
04/10/2000,16.1,10,0,1.1,1.18,2.6,13.05
05/10/2000,17.3,12.6,8.2,1.2,1.21,3.3,14.95
06/10/2000,12.5,7.9,13.2,1,1.63,2.1,10.2
07/10/2000,14.4,5.4,1.3,1.3,2.6,2.9,9.9
08/10/2000,13.3,6.6,2.3,0.7,0.74,3.1,9.95
09/10/2000,14.7,6.1,8.4,1.4,2.64,5.2,10.4
10/10/2000,11.8,7.1,9.4,1.5,1.98,7.2,9.45
11/10/2000,13.4,8.2,3.5,1.8,1.6,6.4,10.8
12/10/2000,15.7,9.4,0.4,1.7,2.03,4.7,12.55
13/10/2000,16.1,9.5,0,1.2,2.4,2.7,12.8
14/10/2000,14.4,5.7,0,0.7,1.67,1.3,10.05
15/10/2000,12,6.8,0.3,0.5,0.67,1.6,9.4
16/10/2000,13.6,8.4,7.8,0.8,0.41,5.4,11
17/10/2000,15,8.7,0.5,1.1,2.34,2.7,11.85
18/10/2000,13.1,5.6,14.7,0.7,0.74,3.9,9.35
19/10/2000,16.8,9.4,0.4,1,2.34,2.4,13.1
20/10/2000,16.4,6.3,0,0.9,1.66,3.2,11.35
21/10/2000,20.2,9.2,0,1.2,1.74,3.1,14.7
22/10/2000,21.5,11.1,0,1.3,1.99,2.8,16.3
23/10/2000,20.5,11.7,2.3,1.8,1.9,5.6,16.1
24/10/2000,14.7,11.5,0.2,1.6,1.27,5.7,13.1
25/10/2000,15.7,10.9,0,1.6,0.45,5.9,13.3
26/10/2000,14.2,9.6,1.9,1.4,1.77,4.8,11.9
27/10/2000,13.8,9.4,13,0.9,0.5,6,11.6
28/10/2000,15.2,10.3,4,1.5,0.6,6.7,12.75
29/10/2000,13.8,9.2,2.6,2.2,1.2,9.8,11.5
30/10/2000,13.7,8.8,12.9,1.8,0.24,9.4,11.25
31/10/2000,13.4,8.2,1,1.4,0.8,6.9,10.8
01/11/2000,10.5,7.9,8,1,0.48,5.7,9.2
02/11/2000,12.7,6,4.9,1.3,0.6,6.5,9.35
03/11/2000,11.8,6.2,0.1,1,1.73,4.5,9
04/11/2000,10.1,4.6,0,0.7,1.35,4.5,7.35
05/11/2000,10.7,4.7,7.7,1,1.78,5.7,7.7
06/11/2000,12.6,4.5,4.3,0.9,0.75,4.4,8.55
07/11/2000,9.6,5.6,2.8,0.8,0.25,5.5,7.6
08/11/2000,9.5,6.9,0.9,0.9,0.38,6,8.2
09/11/2000,10.7,7.4,0,1.1,1.07,5.9,9.05
10/11/2000,10.9,5.2,0,1,1.64,5.3,8.05
11/11/2000,11.4,5.2,0.5,1.7,1.01,6.9,8.3
12/11/2000,10.6,8,11.2,0.7,0.36,5.2,9.3
13/11/2000,11.5,7.7,2,0.6,1.07,3.1,9.6
14/11/2000,9.9,3.4,1.3,0.4,1,2.7,6.65
15/11/2000,8.4,3,0.3,0.8,0.51,5.2,5.7
16/11/2000,9.7,4,6.4,0.6,0.61,4.4,6.85
17/11/2000,7.5,3.3,6.1,0.5,0.92,4.4,5.4
18/11/2000,9.1,3.9,2,0.7,1.01,6.6,6.5
19/11/2000,11.7,4.7,5.5,0.7,0.67,4.9,8.2
20/11/2000,7,4.9,0.2,0.8,0.37,4.7,5.95
21/11/2000,9.5,3.8,3.8,1,0.54,5.9,6.65
22/11/2000,11.5,6.3,0.4,0.9,0.83,5,8.9
23/11/2000,12.4,5.6,4,0.7,0.36,4.3,9
24/11/2000,10.4,6.6,0.8,0.5,1.1,3.7,8.5
25/11/2000,10.4,4.5,11.9,0.8,0.76,5.7,7.45
26/11/2000,10,6.9,0.7,0.8,0.72,5.7,8.45
27/11/2000,12.8,4.7,11.6,0.5,0.91,4,8.75
28/11/2000,15.3,4.6,0,0.7,0.45,4.2,9.95
29/11/2000,16.2,9.2,0,1.1,0.88,4.4,12.7
30/11/2000,13.7,8.7,0,0.4,1.08,3,11.2
01/12/2000,14.7,6.7,3,1,0.37,4.9,10.7
02/12/2000,12,9.9,6.7,0.4,0.41,2.6,10.95
03/12/2000,11.4,8.2,0,0.5,0.83,3.9,9.8
04/12/2000,9.9,3.8,1.1,0.8,0.36,4.8,6.85
05/12/2000,13.7,5.6,0.1,1.1,0.74,4.6,9.65
06/12/2000,12.5,7.1,3.6,0.6,0.44,3.8,9.8
07/12/2000,16.1,6.8,1.9,0.9,0.44,5.2,11.45
08/12/2000,14.6,6.2,1.5,1.6,0.84,7.4,10.4
09/12/2000,11.6,9,2.6,1.1,0.64,6.2,10.3
10/12/2000,12.8,8.3,5.1,1.4,0.33,7.8,10.55
11/12/2000,14.5,8.5,7,1,0.93,7.2,11.5
12/12/2000,14.1,11,4.2,1.7,0.16,8.6,12.55
13/12/2000,12.5,11.3,3.7,1.7,0.52,8.5,11.9
14/12/2000,9.4,8.1,1.5,0.9,0.27,5.5,8.75
